scheduled_departure,departure_status,departure_delay_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter,ts
2023-09-26 01:00:00,delayed,27.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,delayed,52.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 03:00:00,in_time,0.0,170.0,4.0,,8000.0,,,,SCT,1300.0,BKN,2100.0,,,,,22.0,19.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-26 00:00:00,delayed,24.0,140.0,5.0,,9999.0,,,,OVC,1400.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 02:00:00,delayed,35.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 09:00:00,in_time,0.0,120.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 19:00:00,delayed,29.0,190.0,7.0,,8000.0,,,,NSC,,,,,,,,25.0,19.0,29.91,0
2023-09-26 02:00:00,delayed,17.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-25 20:00:00,delayed,37.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 23:00:00,delayed,19.0,170.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,21.0,19.0,30.03,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-25 18:00:00,in_time,0.0,180.0,9.0,,8000.0,,,,NSC,,,,,,,,29.0,20.0,29.88,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 02:00:00,delayed,16.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-26 01:00:00,delayed,53.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-26 01:00:00,delayed,29.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-25 08:00:00,in_time,0.0,130.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-26 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 02:00:00,delayed,23.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 17:00:00,delayed,33.0,190.0,4.0,,10000.0,,,,,,,,,,,,33.0,19.0,29.88,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 15:00:00,delayed,181.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 20:00:00,delayed,19.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-26 02:00:00,delayed,26.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 01:00:00,delayed,58.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-26 02:00:00,delayed,63.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 00:00:00,in_time,0.0,140.0,5.0,,9999.0,,,,OVC,1400.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 10:00:00,delayed,19.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 17:00:00,in_time,0.0,190.0,4.0,,10000.0,,,,,,,,,,,,33.0,19.0,29.88,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 13:00:00,in_time,0.0,80.0,5.0,,10000.0,,,,,,,,,,,,25.0,20.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 18:00:00,in_time,0.0,180.0,9.0,,8000.0,,,,NSC,,,,,,,,29.0,20.0,29.88,0
2023-09-25 12:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1500.0,,,,,,,23.0,19.0,30.03,0
2023-09-25 21:00:00,in_time,0.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-25 23:00:00,in_time,0.0,170.0,7.0,,9999.0,,,,OVC,1200.0,,,,,,,21.0,19.0,30.03,0
2023-09-25 07:00:00,in_time,0.0,160.0,6.0,,8000.0,,,,BKN,900.0,,,,,,,21.0,20.0,29.97,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-26 01:00:00,delayed,34.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 19:00:00,in_time,0.0,190.0,7.0,,8000.0,,,,NSC,,,,,,,,25.0,19.0,29.91,0
2023-09-25 10:00:00,delayed,19.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-26 02:00:00,delayed,33.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 03:00:00,delayed,16.0,170.0,4.0,,8000.0,,,,SCT,1300.0,BKN,2100.0,,,,,22.0,19.0,30.0,0
2023-09-25 11:00:00,delayed,107.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 20:00:00,delayed,28.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 15:00:00,delayed,30.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 20:00:00,delayed,43.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-25 21:00:00,delayed,119.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-25 09:00:00,in_time,0.0,120.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,30.0,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 18:00:00,in_time,0.0,180.0,9.0,,8000.0,,,,NSC,,,,,,,,29.0,20.0,29.88,0
2023-09-25 19:00:00,in_time,0.0,190.0,7.0,,8000.0,,,,NSC,,,,,,,,25.0,19.0,29.91,0
2023-09-25 22:00:00,in_time,0.0,170.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 00:00:00,in_time,0.0,140.0,5.0,,9999.0,,,,OVC,1400.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 03:00:00,in_time,0.0,170.0,4.0,,8000.0,,,,SCT,1300.0,BKN,2100.0,,,,,22.0,19.0,30.0,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-26 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 22:00:00,in_time,0.0,170.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 20:00:00,delayed,23.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-26 01:00:00,delayed,24.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 20:00:00,delayed,22.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 15:00:00,delayed,28.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-26 00:00:00,delayed,38.0,140.0,5.0,,9999.0,,,,OVC,1400.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 09:00:00,in_time,0.0,120.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,30.0,0
2023-09-25 11:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1300.0,,,,,,,22.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 21:00:00,delayed,18.0,130.0,5.0,,7000.0,,,,OVC,1300.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 12:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1500.0,,,,,,,23.0,19.0,30.03,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 03:00:00,delayed,41.0,170.0,4.0,,8000.0,,,,SCT,1300.0,BKN,2100.0,,,,,22.0,19.0,30.0,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-25 15:00:00,in_time,0.0,60.0,5.0,,10000.0,,,,,,,,,,,,30.0,19.0,29.94,0
2023-09-25 18:00:00,in_time,0.0,180.0,9.0,,8000.0,,,,NSC,,,,,,,,29.0,20.0,29.88,0
2023-09-26 01:00:00,delayed,38.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 17:00:00,in_time,0.0,190.0,4.0,,10000.0,,,,,,,,,,,,33.0,19.0,29.88,0
2023-09-25 06:00:00,in_time,0.0,170.0,4.0,,9999.0,,,,BKN,1300.0,,,,,,,21.0,19.0,29.97,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 09:00:00,delayed,45.0,120.0,4.0,,9999.0,,,,OVC,900.0,,,,,,,21.0,19.0,30.0,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-25 22:00:00,in_time,0.0,170.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-26 02:00:00,delayed,51.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-26 02:00:00,delayed,17.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 12:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,1500.0,,,,,,,23.0,19.0,30.03,0
2023-09-25 10:00:00,in_time,0.0,130.0,3.0,,9999.0,,,,OVC,900.0,,,,,,,20.0,19.0,30.03,0
2023-09-25 17:00:00,in_time,0.0,190.0,4.0,,10000.0,,,,,,,,,,,,33.0,19.0,29.88,0
2023-09-25 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,20.0,29.91,0
2023-09-26 00:00:00,delayed,45.0,140.0,5.0,,9999.0,,,,OVC,1400.0,,,,,,,21.0,18.0,30.0,0
2023-09-25 19:00:00,delayed,35.0,190.0,7.0,,8000.0,,,,NSC,,,,,,,,25.0,19.0,29.91,0
2023-09-25 20:00:00,in_time,0.0,180.0,7.0,,8000.0,,,,BKN,1500.0,,,,,,,23.0,19.0,29.94,0
2023-09-25 04:00:00,in_time,0.0,100.0,1.0,,9000.0,,,,NSC,,,,,,,,21.0,19.0,30.0,0
2023-09-26 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.0,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 02:00:00,in_time,0.0,120.0,6.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-25 13:00:00,in_time,0.0,80.0,5.0,,10000.0,,,,,,,,,,,,25.0,20.0,30.0,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 17:00:00,in_time,0.0,200.0,3.0,,10000.0,,,,,,,,,,,,34.0,19.0,29.8,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,delayed,19.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 20:00:00,delayed,26.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 11:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 22:00:00,in_time,0.0,330.0,2.0,,10000.0,,,,,,,,,,,,31.0,18.0,29.8,0
2023-09-26 11:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 21:00:00,delayed,16.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-26 03:00:00,delayed,49.0,150.0,5.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-27 01:00:00,in_time,0.0,80.0,1.0,,10000.0,,,,,,,,,,,,27.0,21.0,29.85,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 03:00:00,in_time,0.0,150.0,5.0,,9999.0,,,,OVC,1300.0,,,,,,,21.0,18.0,30.03,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-27 00:00:00,in_time,0.0,60.0,2.0,,10000.0,,,,,,,,,,,,26.0,22.0,29.85,0
2023-09-27 02:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 09:00:00,in_time,0.0,70.0,8.0,,9999.0,,,,FEW,900.0,,,,,,,20.0,19.0,29.91,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 19:00:00,in_time,0.0,280.0,10.0,,10000.0,,,,,,,,,,,,36.0,16.0,29.77,0
2023-09-27 02:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 11:00:00,delayed,33.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 23:00:00,in_time,0.0,70.0,4.0,,10000.0,,,,,,,,,,,,29.0,22.0,29.83,0
2023-09-26 10:00:00,delayed,16.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 16:00:00,in_time,0.0,190.0,3.0,,10000.0,,,,,,,,,,,,33.0,20.0,29.83,0
2023-09-26 18:00:00,in_time,0.0,290.0,12.0,,10000.0,,,,,,,,,,,,36.0,15.0,29.77,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-27 02:00:00,delayed,16.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 11:00:00,delayed,18.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-27 02:00:00,delayed,34.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-27 01:00:00,in_time,0.0,80.0,1.0,,10000.0,,,,,,,,,,,,27.0,21.0,29.85,0
2023-09-26 11:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-26 08:00:00,in_time,0.0,80.0,7.0,,9999.0,,,,BKN,1100.0,,,,,,,20.0,19.0,29.91,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-27 01:00:00,in_time,0.0,80.0,1.0,,10000.0,,,,,,,,,,,,27.0,21.0,29.85,0
2023-09-27 02:00:00,delayed,20.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 17:00:00,in_time,0.0,200.0,3.0,,10000.0,,,,,,,,,,,,34.0,19.0,29.8,0
2023-09-26 11:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 15:00:00,in_time,0.0,60.0,4.0,,10000.0,,,,,,,,,,,,30.0,20.0,29.85,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-27 02:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 11:00:00,in_time,0.0,70.0,14.0,,9999.0,,,,BKN,900.0,,,,,,,22.0,19.0,29.94,0
2023-09-26 20:00:00,in_time,0.0,280.0,9.0,,10000.0,,,,,,,,,,,,34.0,16.0,29.77,0
2023-09-26 16:00:00,in_time,0.0,190.0,3.0,,10000.0,,,,,,,,,,,,33.0,20.0,29.83,0
2023-09-27 02:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-27 00:00:00,delayed,18.0,60.0,2.0,,10000.0,,,,,,,,,,,,26.0,22.0,29.85,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
2023-09-26 17:00:00,in_time,0.0,200.0,3.0,,10000.0,,,,,,,,,,,,34.0,19.0,29.8,0
2023-09-26 21:00:00,in_time,0.0,250.0,5.0,,10000.0,,,,,,,,,,,,32.0,17.0,29.77,0
2023-09-27 02:00:00,in_time,0.0,80.0,7.0,,10000.0,,,,,,,,,,,,26.0,20.0,29.83,0
2023-09-26 10:00:00,in_time,0.0,70.0,12.0,,9999.0,,,,BKN,900.0,,,,,,,21.0,19.0,29.94,0
